site,link,date,year,rep,elev_m,bench,transect,meter_on_rock,myt_type,myt_present,near_lowerlimit,zone,year_zone,top_spp,bottom_spp,notes,n_layers,layer,species
Soberanes,Soberanes_5,5/16/2017,2017,5,0.604482759,1,5,1,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.599827586,1,5,1.01,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.595172414,1,5,1.02,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.590517241,1,5,1.03,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.585862069,1,5,1.04,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.581206897,1,5,1.05,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.576551724,1,5,1.06,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.571896552,1,5,1.07,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.567241379,1,5,1.08,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.562586207,1,5,1.09,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.557931034,1,5,1.1,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.553275862,1,5,1.11,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.54862069,1,5,1.12,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.543965517,1,5,1.13,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.539310345,1,5,1.14,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.534655172,1,5,1.15,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.53,1,5,1.16,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.525344828,1,5,1.17,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.520689655,1,5,1.18,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.516034483,1,5,1.19,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.51137931,1,5,1.2,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.506724138,1,5,1.21,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.502068966,1,5,1.22,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.497413793,1,5,1.23,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.492758621,1,5,1.24,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.488103448,1,5,1.25,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.483448276,1,5,1.26,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.478793103,1,5,1.27,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.474137931,1,5,1.28,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.469482759,1,5,1.29,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.464827586,1,5,1.3,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.460172414,1,5,1.31,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.455517241,1,5,1.32,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.450862069,1,5,1.33,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.446206897,1,5,1.34,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.441551724,1,5,1.35,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.436896552,1,5,1.36,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.432241379,1,5,1.37,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.427586207,1,5,1.38,bed,1,,expansion,2017_expansion,articulated_coraline,mytilus,,2,layer1,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.427586207,1,5,1.38,bed,1,,expansion,2017_expansion,articulated_coraline,mytilus,,2,layer2,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.422931034,1,5,1.39,bed,1,,expansion,2017_expansion,mytilus,articulated_coraline,,2,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.422931034,1,5,1.39,bed,1,,expansion,2017_expansion,mytilus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.418275862,1,5,1.4,bed,1,,expansion,2017_expansion,mytilus,articulated_coraline,,2,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.418275862,1,5,1.4,bed,1,,expansion,2017_expansion,mytilus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.41362069,1,5,1.41,,0,,expansion,2017_expansion,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.408965517,1,5,1.42,patch,1,,expansion,2017_expansion,egregia,mytilus,,2,layer1,egregia
Soberanes,Soberanes_5,5/16/2017,2017,5,0.408965517,1,5,1.42,patch,1,,expansion,2017_expansion,egregia,mytilus,,2,layer2,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.404310345,1,5,1.43,patch,1,,expansion,2017_expansion,egregia,mytilus,,2,layer1,egregia
Soberanes,Soberanes_5,5/16/2017,2017,5,0.404310345,1,5,1.43,patch,1,,expansion,2017_expansion,egregia,mytilus,,2,layer2,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.399655172,1,5,1.44,,0,,expansion,2017_expansion,egregia,articulated_coraline,,2,layer1,egregia
Soberanes,Soberanes_5,5/16/2017,2017,5,0.399655172,1,5,1.44,,0,,expansion,2017_expansion,egregia,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.395,1,5,1.45,,0,,expansion,2017_expansion,egregia,articulated_coraline,,2,layer1,egregia
Soberanes,Soberanes_5,5/16/2017,2017,5,0.395,1,5,1.45,,0,,expansion,2017_expansion,egregia,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.390344828,1,5,1.46,,0,,expansion,2017_expansion,egregia,articulated_coraline,,2,layer1,egregia
Soberanes,Soberanes_5,5/16/2017,2017,5,0.390344828,1,5,1.46,,0,,expansion,2017_expansion,egregia,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.385689655,1,5,1.47,,0,,expansion,2017_expansion,egregia,articulated_coraline,,2,layer1,egregia
Soberanes,Soberanes_5,5/16/2017,2017,5,0.385689655,1,5,1.47,,0,,expansion,2017_expansion,egregia,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.381034483,1,5,1.48,,0,,expansion,2017_expansion,egregia,mastocarpus_sporophyte,,2,layer1,egregia
Soberanes,Soberanes_5,5/16/2017,2017,5,0.381034483,1,5,1.48,,0,,expansion,2017_expansion,egregia,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Soberanes,Soberanes_5,5/16/2017,2017,5,0.37637931,1,5,1.49,,0,,expansion,2017_expansion,egregia,egregia,,1,layer1,egregia
Soberanes,Soberanes_5,5/16/2017,2017,5,0.371724138,1,5,1.5,bed,1,,expansion,2017_expansion,egregia,mytilus,,2,layer1,egregia
Soberanes,Soberanes_5,5/16/2017,2017,5,0.371724138,1,5,1.5,bed,1,,expansion,2017_expansion,egregia,mytilus,,2,layer2,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.367068966,1,5,1.51,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.362413793,1,5,1.52,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.357758621,1,5,1.53,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.353103448,1,5,1.54,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.348448276,1,5,1.55,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.343793103,1,5,1.56,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.339137931,1,5,1.57,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.334482759,1,5,1.58,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.329827586,1,5,1.59,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.325172414,1,5,1.6,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.320517241,1,5,1.61,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.315862069,1,5,1.62,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.311206897,1,5,1.63,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.306551724,1,5,1.64,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.301896552,1,5,1.65,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.297241379,1,5,1.66,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.292586207,1,5,1.67,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.287931034,1,5,1.68,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.283275862,1,5,1.69,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.27862069,1,5,1.7,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.273965517,1,5,1.71,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.269310345,1,5,1.72,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.264655172,1,5,1.73,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.26,1,5,1.74,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.255344828,1,5,1.75,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.250689655,1,5,1.76,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.246034483,1,5,1.77,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.24137931,1,5,1.78,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.236724138,1,5,1.79,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.232068966,1,5,1.8,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.227413793,1,5,1.81,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.222758621,1,5,1.82,,0,,zone2,2017_zone2,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.218103448,1,5,1.83,,0,,zone2,2017_zone2,crustose_coraline,crustose_coraline,,1,layer1,crustose_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.213448276,1,5,1.84,,0,,zone2,2017_zone2,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.208793103,1,5,1.85,,0,,zone2,2017_zone2,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.204137931,1,5,1.86,,0,,zone2,2017_zone2,tetraclita,tetraclita,,1,layer1,tetraclita
Soberanes,Soberanes_5,5/16/2017,2017,5,0.199482759,1,5,1.87,,0,,zone2,2017_zone2,tetraclita,tetraclita,,1,layer1,tetraclita
Soberanes,Soberanes_5,5/16/2017,2017,5,0.194827586,1,5,1.88,,0,,zone2,2017_zone2,mazzaella_flaccida,tetraclita,,2,layer1,mazzaella_flaccida
Soberanes,Soberanes_5,5/16/2017,2017,5,0.194827586,1,5,1.88,,0,,zone2,2017_zone2,mazzaella_flaccida,tetraclita,,2,layer2,tetraclita
Soberanes,Soberanes_5,5/16/2017,2017,5,0.190172414,1,5,1.89,,0,,zone2,2017_zone2,mazzaella_flaccida,articulated_coraline,,2,layer1,mazzaella_flaccida
Soberanes,Soberanes_5,5/16/2017,2017,5,0.190172414,1,5,1.89,,0,,zone2,2017_zone2,mazzaella_flaccida,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.185517241,1,5,1.9,,0,,zone2,2017_zone2,tetraclita,tetraclita,,1,layer1,tetraclita
Soberanes,Soberanes_5,5/16/2017,2017,5,0.180862069,1,5,1.91,,0,,zone2,2017_zone2,tetraclita,tetraclita,,1,layer1,tetraclita
Soberanes,Soberanes_5,5/16/2017,2017,5,0.176206897,1,5,1.92,,0,,zone2,2017_zone2,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.171551724,1,5,1.93,patch,1,,zone2,2017_zone2,mytilus,articulated_coraline,,2,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.171551724,1,5,1.93,patch,1,,zone2,2017_zone2,mytilus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.166896552,1,5,1.94,,0,,zone2,2017_zone2,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.162241379,1,5,1.95,,0,,zone2,2017_zone2,mazzaella_flaccida,articulated_coraline,B: 300,2,layer1,mazzaella_flaccida
Soberanes,Soberanes_5,5/16/2017,2017,5,0.162241379,1,5,1.95,,0,,zone2,2017_zone2,mazzaella_flaccida,articulated_coraline,B: 300,2,layer2,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.157586207,1,5,1.96,,0,,zone2,2017_zone2,articulated_coraline,tetraclita,,2,layer1,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.157586207,1,5,1.96,,0,,zone2,2017_zone2,articulated_coraline,tetraclita,,2,layer2,tetraclita
Soberanes,Soberanes_5,5/16/2017,2017,5,0.152931034,1,5,1.97,,0,,zone2,2017_zone2,analipus,articulated_coraline,,2,layer1,analipus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.152931034,1,5,1.97,,0,,zone2,2017_zone2,analipus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.148275862,1,5,1.98,,0,,zone2,2017_zone2,analipus,mytilus,myt (layer 4),4,layer1,analipus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.148275862,1,5,1.98,,0,,zone2,2017_zone2,analipus,mytilus,myt (layer 4),4,layer2,mazzaella_flaccida
Soberanes,Soberanes_5,5/16/2017,2017,5,0.148275862,1,5,1.98,,0,,zone2,2017_zone2,analipus,mytilus,myt (layer 4),4,layer3,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.148275862,1,5,1.98,,0,,zone2,2017_zone2,analipus,mytilus,myt (layer 4),4,layer4,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.14362069,1,5,1.99,,0,,zone2,2017_zone2,analipus,mytilus,myt (layer 4),4,layer1,analipus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.14362069,1,5,1.99,,0,,zone2,2017_zone2,analipus,mytilus,myt (layer 4),4,layer2,mazzaella_flaccida
Soberanes,Soberanes_5,5/16/2017,2017,5,0.14362069,1,5,1.99,,0,,zone2,2017_zone2,analipus,mytilus,myt (layer 4),4,layer3,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.14362069,1,5,1.99,,0,,zone2,2017_zone2,analipus,mytilus,myt (layer 4),4,layer4,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.138965517,1,5,2,,0,,zone2,2017_zone2,analipus,articulated_coraline,,2,layer1,analipus
Soberanes,Soberanes_5,5/16/2017,2017,5,0.138965517,1,5,2,,0,,zone2,2017_zone2,analipus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.134310345,1,5,2.01,,0,,zone2,2017_zone2,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.129655172,1,5,2.02,,0,,zone2,2017_zone2,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.125,1,5,2.03,,0,,zone2,2017_zone2,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,0.120344828,1,5,2.04,,0,,zone2,2017_zone2,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Soberanes,Soberanes_5,5/16/2017,2017,5,0.115689655,1,5,2.05,,0,,zone2,2017_zone2,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Soberanes,Soberanes_5,5/16/2017,2017,5,0.111034483,1,5,2.06,,0,,zone2,2017_zone2,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Soberanes,Soberanes_5,5/16/2017,2017,5,0.10637931,1,5,2.07,,0,,zone3,2017_zone3,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Soberanes,Soberanes_5,5/16/2017,2017,5,0.101724138,1,5,2.08,,0,,zone3,2017_zone3,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Soberanes,Soberanes_5,5/16/2017,2017,5,0.092413793,1,5,2.1,,0,,zone3,2017_zone3,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Soberanes,Soberanes_5,5/16/2017,2017,5,0.069137931,1,5,2.15,,0,,zone3,2017_zone3,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Soberanes,Soberanes_5,5/16/2017,2017,5,0.045862069,1,5,2.2,,0,,zone3,2017_zone3,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Soberanes,Soberanes_5,5/16/2017,2017,5,0.022586207,1,5,2.25,,0,,zone3,2017_zone3,crustose_coraline,crustose_coraline,,1,layer1,crustose_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.000689655,1,5,2.3,,0,,zone3,2017_zone3,egregia,crustose_coraline,,2,layer1,egregia
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.000689655,1,5,2.3,,0,,zone3,2017_zone3,egregia,crustose_coraline,,2,layer2,crustose_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.023965517,1,5,2.35,,0,,zone3,2017_zone3,egregia,crustose_coraline,,2,layer1,egregia
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.023965517,1,5,2.35,,0,,zone3,2017_zone3,egregia,crustose_coraline,,2,layer2,crustose_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.047241379,1,5,2.4,,0,,zone3,2017_zone3,egregia,crustose_coraline,,2,layer1,egregia
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.047241379,1,5,2.4,,0,,zone3,2017_zone3,egregia,crustose_coraline,,2,layer2,crustose_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.070517241,1,5,2.45,,0,,zone3,2017_zone3,egregia,egregia,,1,layer1,egregia
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.093793103,1,5,2.5,,0,,zone3,2017_zone3,egregia,egregia,,1,layer1,egregia
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.117068966,1,5,2.55,,0,,zone3,2017_zone3,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.140344828,1,5,2.6,,0,,zone3,2017_zone3,crustose_coraline,crustose_coraline,,1,layer1,crustose_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.16362069,1,5,2.65,,0,,zone3,2017_zone3,mazzaella_flaccida,articulated_coraline,,2,layer1,mazzaella_flaccida
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.16362069,1,5,2.65,,0,,zone3,2017_zone3,mazzaella_flaccida,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.186896552,1,5,2.7,,0,,zone3,2017_zone3,mazzaella_flaccida,articulated_coraline,,2,layer1,mazzaella_flaccida
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.186896552,1,5,2.7,,0,,zone3,2017_zone3,mazzaella_flaccida,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.210172414,1,5,2.75,,0,,zone3,2017_zone3,mazzaella_flaccida,articulated_coraline,,2,layer1,mazzaella_flaccida
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.210172414,1,5,2.75,,0,,zone3,2017_zone3,mazzaella_flaccida,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.233448276,1,5,2.8,,0,,zone3,2017_zone3,crustose_coraline,crustose_coraline,,1,layer1,crustose_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.256724138,1,5,2.85,,0,,zone3,2017_zone3,mytilus,articulated_coraline,,2,layer1,mytilus
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.256724138,1,5,2.85,,0,,zone3,2017_zone3,mytilus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.28,1,5,2.9,,0,,zone3,2017_zone3,mazzaella_flaccida,mastocarpus_sporophyte,,2,layer1,mazzaella_flaccida
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.28,1,5,2.9,,0,,zone3,2017_zone3,mazzaella_flaccida,mastocarpus_sporophyte,,2,layer2,mastocarpus_sporophyte
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.303275862,1,5,2.95,,0,,zone3,2017_zone3,mastocarpus_sporophyte,mastocarpus_sporophyte,,1,layer1,mastocarpus_sporophyte
Soberanes,Soberanes_5,5/16/2017,2017,5,-0.326551724,1,5,3,,0,,zone3,2017_zone3,crustose_coraline,crustose_coraline,,1,layer1,crustose_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.7,1,6,0,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.684827586,1,6,0.05,bed,1,,bed,2017_bed,semibalanus,mytilus,,2,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.684827586,1,6,0.05,bed,1,,bed,2017_bed,semibalanus,mytilus,,2,layer2,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.669655172,1,6,0.1,bed,1,,bed,2017_bed,semibalanus,mytilus,,2,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.669655172,1,6,0.1,bed,1,,bed,2017_bed,semibalanus,mytilus,,2,layer2,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.654482759,1,6,0.15,bed,1,,bed,2017_bed,mytilus,balanus,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.654482759,1,6,0.15,bed,1,,bed,2017_bed,mytilus,balanus,,2,layer2,balanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.64537931,1,6,0.18,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.642344828,1,6,0.19,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
